Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.084860000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.084964000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.085068000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.085380000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.085484000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.085588000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.085692000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.085796000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.085900000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.086344000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.086448000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.086656000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.086760000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.086968000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.087072000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.087176000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.087280000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.087384000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.087488000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.087592000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.087696000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.087800000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.088008000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.088216000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.088320000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.088424000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.088632000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.088736000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.088944000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.089256000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.089360000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.089464000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.089672000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.089776000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.089984000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.090296000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.090400000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.090504000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.090608000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.090712000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.090816000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.091128000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.091232000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.091336000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.091440000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.092112000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.092216000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.092424000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.092528000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.092736000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.092840000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.092944000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.093048000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.093152000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.093360000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.093464000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.093776000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.093984000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.094088000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.094192000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.094296000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.094400000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.094504000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.094608000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.094816000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.095024000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.095128000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.095232000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.095544000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.095752000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.095856000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.096064000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.096168000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.096272000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.096584000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.096688000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.096792000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.097104000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.097208000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.097312000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.097416000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.097520000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.097624000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.097936000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.098040000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.098144000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.098248000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.098352000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.098456000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.099136000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.099240000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.099448000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.099552000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.099760000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.099864000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.099968000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.100072000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.100176000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.100384000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.100488000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.100800000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.101008000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.101112000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.101216000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.101320000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.101424000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.101528000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.101632000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.101840000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.102048000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.102152000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.102256000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.102568000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.102776000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.102880000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.103088000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.103192000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.103296000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.103608000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.103712000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.103816000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.104128000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.104232000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.104336000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.104544000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.104648000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.104752000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.105064000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.105272000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.105376000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.105480000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.105584000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.105896000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.106104000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.106312000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.106416000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.106624000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.106832000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.106936000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.107144000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.107352000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.107456000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.107560000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.107664000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.107768000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.108080000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.108184000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.108288000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.108392000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.109278000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.109382000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.109590000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.109694000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.109902000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.110006000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.110110000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.110214000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.110318000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.110526000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.110734000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.110838000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.111150000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.111254000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.111358000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.111566000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.111670000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.111982000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.112190000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.112294000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.112398000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.112502000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.112606000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.112710000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.112814000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.112918000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.113230000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.113334000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.113438000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.113542000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.113750000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.113958000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.114270000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.114374000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.114478000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.114582000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.114686000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.114790000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.115102000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.115206000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.115310000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.115414000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.115518000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.115622000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.116816000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.116920000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.117128000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.117232000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.117440000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.117544000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.117648000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.117752000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.117856000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.117960000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.118064000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.118168000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.118480000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.118584000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.118688000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.118792000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.120658000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.120762000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.120970000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.121074000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.121282000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.121386000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.121490000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.121594000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.121698000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.122010000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.122218000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.122322000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.122530000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.122634000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.122738000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.122842000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.122946000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.123154000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.123258000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.123362000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.123570000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.123674000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.123778000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.123986000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.124194000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.124402000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.124610000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.124714000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.124818000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.125130000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.125234000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.125338000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.125650000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.125754000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.125858000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.125962000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.126066000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.126170000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.126482000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.126586000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.126690000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.126794000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.126898000000000, 0, 1, 0, 0, 1, 1, 0, 1
0.127002000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.127840000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.127944000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.128152000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.128256000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.128464000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.128568000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.128672000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.128776000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.128880000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.129192000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.129400000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.129504000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.129712000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.129816000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.129920000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.130024000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.130128000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.130336000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.130440000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.130544000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.130752000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.130856000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.130960000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.131168000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.131376000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.131584000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.131792000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.131896000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.132000000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.132312000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.132416000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.132520000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.132832000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.132936000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.133040000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.133248000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.133352000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.133456000000000, 0, 1, 0, 0, 1, 0, 0, 1
0.133768000000000, 0, 1, 1, 0, 1, 0, 0, 1
0.133976000000000, 0, 1, 0, 0, 1, 0, 0, 1
